Truck_id,Route_id,Pick_station,Drop_station
0,0,"(375, 0, 0)","(125, 0, 200)"
1,1,"(625, 0, 150)","(625, 0, 200)"
2,2,"(625, 0, 200)","(625, 0, 50)"
3,3,"(625, 0, 200)","(125, 0, 0)"
4,4,"(625, 0, 200)","(625, 0, 0)"
5,5,"(625, 0, 100)","(375, 0, 200)"
6,6,"(375, 0, 200)","(625, 0, 0)"
7,7,"(125, 0, 200)","(625, 0, 150)"
8,8,"(375, 0, 0)","(625, 0, 200)"
9,9,"(125, 0, 200)","(625, 0, 0)"
10,10,"(625, 0, 0)","(125, 0, 200)"
11,11,"(375, 0, 200)","(125, 0, 150)"
12,12,"(125, 0, 200)","(375, 0, 100)"
13,13,"(125, 0, 200)","(375, 0, 150)"
14,14,"(625, 0, 0)","(625, 0, 200)"
15,15,"(375, 0, 200)","(375, 0, 100)"
16,16,"(125, 0, 150)","(625, 0, 200)"
17,17,"(625, 0, 50)","(125, 0, 200)"
18,18,"(375, 0, 100)","(625, 0, 200)"
19,19,"(125, 0, 200)","(375, 0, 0)"
