Truck_id,Route_id,Path_length,Completion_Time_alone,Pick_station,Drop_station
0,0,19,348.433019536938,"(625, 0, 50)","(375, 0, 200)"
1,1,39,384.2765387048964,"(125, 0, 200)","(375, 0, 0)"
2,2,15,341.2643157033463,"(375, 0, 150)","(125, 0, 200)"
3,3,25,359.18607528732554,"(625, 0, 150)","(125, 0, 200)"
4,4,33,373.5234829545089,"(125, 0, 200)","(375, 0, 0)"
5,5,45,395.0295944552839,"(125, 0, 200)","(625, 0, 0)"
6,6,35,377.1078348713047,"(625, 0, 200)","(625, 0, 0)"
7,7,35,377.1078348713047,"(125, 0, 200)","(375, 0, 0)"
8,8,31,369.939131037713,"(625, 0, 200)","(125, 0, 0)"
9,9,27,362.77042720412135,"(625, 0, 0)","(625, 0, 200)"
10,10,29,366.3547791209172,"(125, 0, 50)","(375, 0, 200)"
11,11,29,366.3547791209172,"(375, 0, 50)","(625, 0, 200)"
12,12,37,380.69218678810057,"(125, 0, 200)","(625, 0, 100)"
13,13,33,373.5234829545089,"(625, 0, 200)","(625, 0, 50)"
14,14,17,344.8486676201422,"(375, 0, 200)","(125, 0, 100)"
15,15,17,344.8486676201422,"(375, 0, 200)","(375, 0, 100)"
16,16,53,409.3670021224673,"(125, 0, 200)","(625, 0, 150)"
17,17,31,369.939131037713,"(625, 0, 200)","(625, 0, 100)"
18,18,29,366.3547791209172,"(125, 0, 50)","(375, 0, 200)"
19,19,21,352.01737145373386,"(125, 0, 0)","(375, 0, 200)"
20,20,15,341.2643157033463,"(125, 0, 200)","(125, 0, 150)"
21,21,29,366.3547791209172,"(625, 0, 200)","(125, 0, 50)"
22,22,25,359.18607528732554,"(125, 0, 150)","(375, 0, 200)"
23,23,17,344.8486676201422,"(125, 0, 100)","(125, 0, 200)"
24,24,27,362.77042720412135,"(375, 0, 100)","(625, 0, 200)"
25,25,17,344.8486676201422,"(625, 0, 100)","(375, 0, 200)"
26,26,29,366.3547791209172,"(375, 0, 50)","(625, 0, 200)"
27,27,15,341.2643157033463,"(375, 0, 150)","(375, 0, 200)"
28,28,39,384.2765387048964,"(625, 0, 200)","(125, 0, 100)"
29,29,19,348.433019536938,"(625, 0, 50)","(375, 0, 200)"
