Truck_id,Route_id,Pick_station,Drop_station
0,0,"(625, 0, 100)","(625, 0, 200)"
1,1,"(125, 0, 50)","(125, 0, 200)"
2,2,"(125, 0, 0)","(125, 0, 200)"
3,3,"(125, 0, 200)","(375, 0, 0)"
4,4,"(625, 0, 200)","(125, 0, 150)"
5,5,"(625, 0, 200)","(625, 0, 100)"
6,6,"(375, 0, 50)","(125, 0, 200)"
7,7,"(625, 0, 50)","(125, 0, 200)"
8,8,"(375, 0, 0)","(625, 0, 200)"
9,9,"(375, 0, 200)","(625, 0, 50)"
10,10,"(375, 0, 150)","(625, 0, 200)"
11,11,"(375, 0, 200)","(125, 0, 100)"
12,12,"(375, 0, 200)","(125, 0, 150)"
13,13,"(625, 0, 150)","(375, 0, 200)"
14,14,"(125, 0, 100)","(375, 0, 200)"
15,15,"(625, 0, 50)","(625, 0, 200)"
16,16,"(125, 0, 0)","(375, 0, 200)"
17,17,"(125, 0, 200)","(125, 0, 50)"
18,18,"(375, 0, 150)","(125, 0, 200)"
19,19,"(375, 0, 200)","(625, 0, 150)"
20,20,"(625, 0, 150)","(625, 0, 200)"
21,21,"(625, 0, 200)","(375, 0, 100)"
22,22,"(125, 0, 50)","(125, 0, 200)"
23,23,"(375, 0, 50)","(125, 0, 200)"
24,24,"(375, 0, 150)","(625, 0, 200)"
25,25,"(125, 0, 200)","(375, 0, 100)"
26,26,"(125, 0, 200)","(375, 0, 100)"
27,27,"(625, 0, 200)","(625, 0, 0)"
28,28,"(375, 0, 200)","(125, 0, 0)"
29,29,"(625, 0, 200)","(375, 0, 0)"
30,30,"(375, 0, 200)","(625, 0, 100)"
31,31,"(625, 0, 0)","(375, 0, 200)"
32,32,"(625, 0, 200)","(125, 0, 100)"
33,33,"(125, 0, 200)","(625, 0, 0)"
34,34,"(375, 0, 200)","(375, 0, 50)"
