Truck_id,Route_id,Pick_station,Drop_station
0,0,"(625, 0, 200)","(125, 0, 150)"
1,1,"(375, 0, 100)","(625, 0, 200)"
2,2,"(625, 0, 50)","(625, 0, 200)"
3,3,"(125, 0, 150)","(375, 0, 200)"
4,4,"(375, 0, 200)","(375, 0, 150)"
5,5,"(625, 0, 50)","(125, 0, 200)"
6,6,"(375, 0, 200)","(625, 0, 0)"
7,7,"(625, 0, 200)","(625, 0, 100)"
8,8,"(375, 0, 200)","(375, 0, 0)"
9,9,"(125, 0, 0)","(125, 0, 200)"
10,10,"(625, 0, 200)","(375, 0, 150)"
11,11,"(125, 0, 50)","(375, 0, 200)"
12,12,"(125, 0, 200)","(125, 0, 100)"
13,13,"(375, 0, 100)","(625, 0, 200)"
14,14,"(625, 0, 150)","(375, 0, 200)"
15,15,"(625, 0, 150)","(375, 0, 200)"
16,16,"(625, 0, 50)","(625, 0, 200)"
17,17,"(125, 0, 200)","(375, 0, 50)"
18,18,"(375, 0, 200)","(625, 0, 0)"
19,19,"(625, 0, 200)","(125, 0, 50)"
20,20,"(375, 0, 100)","(625, 0, 200)"
21,21,"(375, 0, 200)","(125, 0, 100)"
22,22,"(625, 0, 100)","(625, 0, 200)"
23,23,"(125, 0, 0)","(125, 0, 200)"
24,24,"(125, 0, 200)","(375, 0, 50)"
25,25,"(125, 0, 200)","(125, 0, 150)"
26,26,"(625, 0, 0)","(375, 0, 200)"
27,27,"(375, 0, 0)","(125, 0, 200)"
28,28,"(125, 0, 0)","(375, 0, 200)"
29,29,"(625, 0, 200)","(375, 0, 150)"
30,30,"(125, 0, 200)","(375, 0, 0)"
31,31,"(375, 0, 50)","(375, 0, 200)"
32,32,"(625, 0, 150)","(125, 0, 200)"
33,33,"(125, 0, 200)","(625, 0, 100)"
34,34,"(625, 0, 200)","(125, 0, 50)"
