Truck_id,Route_id,Pick_station,Drop_station
0,0,"(125, 0, 50)","(125, 0, 200)"
1,1,"(375, 0, 200)","(625, 0, 50)"
2,2,"(375, 0, 200)","(625, 0, 0)"
3,3,"(375, 0, 150)","(625, 0, 200)"
4,4,"(125, 0, 200)","(625, 0, 150)"
5,5,"(375, 0, 0)","(375, 0, 200)"
6,6,"(375, 0, 200)","(625, 0, 50)"
7,7,"(625, 0, 200)","(625, 0, 0)"
8,8,"(125, 0, 200)","(625, 0, 100)"
9,9,"(625, 0, 200)","(125, 0, 100)"
10,10,"(125, 0, 200)","(375, 0, 100)"
11,11,"(375, 0, 100)","(625, 0, 200)"
12,12,"(625, 0, 200)","(125, 0, 100)"
13,13,"(375, 0, 50)","(125, 0, 200)"
14,14,"(625, 0, 100)","(375, 0, 200)"
15,15,"(375, 0, 0)","(375, 0, 200)"
16,16,"(375, 0, 150)","(125, 0, 200)"
17,17,"(375, 0, 50)","(125, 0, 200)"
18,18,"(625, 0, 200)","(125, 0, 0)"
19,19,"(125, 0, 100)","(125, 0, 200)"
20,20,"(125, 0, 200)","(375, 0, 0)"
21,21,"(125, 0, 200)","(125, 0, 50)"
22,22,"(375, 0, 200)","(125, 0, 150)"
23,23,"(375, 0, 200)","(625, 0, 150)"
24,24,"(625, 0, 200)","(625, 0, 100)"
25,25,"(625, 0, 200)","(375, 0, 150)"
26,26,"(375, 0, 200)","(625, 0, 150)"
27,27,"(625, 0, 50)","(625, 0, 200)"
28,28,"(125, 0, 0)","(625, 0, 200)"
29,29,"(375, 0, 200)","(125, 0, 150)"
