Truck_id,Route_id,Pick_station,Drop_station
0,0,"(125, 0, 50)","(125, 0, 200)"
1,1,"(625, 0, 200)","(625, 0, 0)"
2,2,"(375, 0, 150)","(125, 0, 200)"
3,3,"(375, 0, 100)","(125, 0, 200)"
4,4,"(375, 0, 200)","(125, 0, 100)"
5,5,"(625, 0, 100)","(625, 0, 200)"
6,6,"(375, 0, 200)","(125, 0, 100)"
7,7,"(625, 0, 200)","(125, 0, 150)"
8,8,"(375, 0, 100)","(625, 0, 200)"
9,9,"(625, 0, 200)","(625, 0, 50)"
10,10,"(625, 0, 50)","(125, 0, 200)"
11,11,"(625, 0, 200)","(125, 0, 150)"
12,12,"(125, 0, 0)","(375, 0, 200)"
13,13,"(125, 0, 200)","(625, 0, 150)"
14,14,"(125, 0, 200)","(375, 0, 0)"
15,15,"(375, 0, 200)","(375, 0, 50)"
16,16,"(375, 0, 0)","(375, 0, 200)"
17,17,"(375, 0, 200)","(625, 0, 100)"
18,18,"(125, 0, 50)","(125, 0, 200)"
19,19,"(625, 0, 0)","(625, 0, 200)"
