Truck_id,Route_id,Pick_station,Drop_station
0,0,"(625, 0, 150)","(125, 0, 200)"
1,1,"(125, 0, 200)","(625, 0, 50)"
2,2,"(375, 0, 200)","(375, 0, 0)"
3,3,"(125, 0, 50)","(375, 0, 200)"
4,4,"(625, 0, 200)","(125, 0, 50)"
5,5,"(625, 0, 50)","(375, 0, 200)"
6,6,"(625, 0, 200)","(125, 0, 0)"
7,7,"(375, 0, 150)","(625, 0, 200)"
8,8,"(625, 0, 0)","(375, 0, 200)"
9,9,"(375, 0, 50)","(125, 0, 200)"
10,10,"(125, 0, 200)","(625, 0, 100)"
11,11,"(375, 0, 200)","(625, 0, 150)"
12,12,"(625, 0, 200)","(625, 0, 150)"
13,13,"(125, 0, 100)","(375, 0, 200)"
14,14,"(125, 0, 150)","(375, 0, 200)"
15,15,"(375, 0, 0)","(375, 0, 200)"
16,16,"(125, 0, 200)","(125, 0, 50)"
17,17,"(625, 0, 0)","(125, 0, 200)"
18,18,"(375, 0, 200)","(375, 0, 50)"
19,19,"(375, 0, 200)","(375, 0, 50)"
20,20,"(625, 0, 200)","(125, 0, 0)"
21,21,"(625, 0, 50)","(375, 0, 200)"
22,22,"(125, 0, 150)","(125, 0, 200)"
23,23,"(125, 0, 200)","(125, 0, 0)"
24,24,"(375, 0, 50)","(625, 0, 200)"
25,25,"(625, 0, 200)","(125, 0, 50)"
26,26,"(375, 0, 150)","(125, 0, 200)"
27,27,"(375, 0, 100)","(125, 0, 200)"
28,28,"(375, 0, 150)","(625, 0, 200)"
29,29,"(125, 0, 200)","(375, 0, 0)"
30,30,"(375, 0, 150)","(125, 0, 200)"
31,31,"(625, 0, 200)","(125, 0, 100)"
32,32,"(375, 0, 200)","(625, 0, 100)"
33,33,"(125, 0, 200)","(625, 0, 150)"
34,34,"(125, 0, 200)","(375, 0, 50)"
35,35,"(625, 0, 200)","(625, 0, 100)"
36,36,"(375, 0, 200)","(375, 0, 100)"
37,37,"(625, 0, 0)","(125, 0, 200)"
38,38,"(625, 0, 50)","(125, 0, 200)"
39,39,"(375, 0, 200)","(125, 0, 100)"
40,40,"(125, 0, 150)","(125, 0, 200)"
41,41,"(125, 0, 200)","(125, 0, 0)"
42,42,"(625, 0, 200)","(125, 0, 0)"
43,43,"(625, 0, 100)","(625, 0, 200)"
44,44,"(125, 0, 150)","(625, 0, 200)"
45,45,"(125, 0, 200)","(375, 0, 100)"
46,46,"(125, 0, 150)","(375, 0, 200)"
47,47,"(375, 0, 0)","(625, 0, 200)"
48,48,"(375, 0, 200)","(375, 0, 100)"
49,49,"(375, 0, 200)","(625, 0, 150)"
50,50,"(125, 0, 200)","(625, 0, 0)"
51,51,"(375, 0, 150)","(375, 0, 200)"
52,52,"(625, 0, 100)","(375, 0, 200)"
53,53,"(625, 0, 50)","(625, 0, 200)"
54,54,"(625, 0, 0)","(625, 0, 200)"
55,55,"(625, 0, 200)","(125, 0, 100)"
56,56,"(625, 0, 200)","(375, 0, 0)"
57,57,"(375, 0, 100)","(625, 0, 200)"
58,58,"(375, 0, 200)","(125, 0, 100)"
59,59,"(125, 0, 50)","(625, 0, 200)"
