Truck_id,Route_id,Pick_station,Drop_station
0,0,"(375, 0, 50)","(125, 0, 200)"
1,1,"(625, 0, 200)","(125, 0, 0)"
2,2,"(375, 0, 0)","(375, 0, 200)"
3,3,"(625, 0, 50)","(125, 0, 200)"
4,4,"(125, 0, 100)","(625, 0, 200)"
5,5,"(375, 0, 200)","(375, 0, 100)"
6,6,"(125, 0, 200)","(625, 0, 150)"
7,7,"(375, 0, 0)","(375, 0, 200)"
8,8,"(125, 0, 200)","(375, 0, 150)"
9,9,"(625, 0, 200)","(125, 0, 150)"
10,10,"(125, 0, 50)","(375, 0, 200)"
11,11,"(625, 0, 100)","(125, 0, 200)"
12,12,"(375, 0, 200)","(125, 0, 50)"
13,13,"(375, 0, 100)","(125, 0, 200)"
14,14,"(625, 0, 0)","(375, 0, 200)"
15,15,"(375, 0, 50)","(625, 0, 200)"
16,16,"(625, 0, 0)","(625, 0, 200)"
17,17,"(625, 0, 150)","(625, 0, 200)"
18,18,"(625, 0, 200)","(375, 0, 150)"
19,19,"(125, 0, 200)","(125, 0, 100)"
20,20,"(375, 0, 200)","(125, 0, 150)"
21,21,"(125, 0, 0)","(375, 0, 200)"
22,22,"(125, 0, 200)","(625, 0, 50)"
23,23,"(125, 0, 200)","(375, 0, 150)"
24,24,"(625, 0, 200)","(625, 0, 100)"
