Truck_id,Route_id,Pick_station,Drop_station
0,0,"(375, 0, 0)","(625, 0, 50)"
1,1,"(125, 0, 100)","(625, 0, 200)"
2,2,"(125, 0, 150)","(125, 0, 200)"
3,3,"(125, 0, 200)","(625, 0, 100)"
4,4,"(125, 0, 100)","(625, 0, 0)"
5,5,"(375, 0, 150)","(125, 0, 50)"
6,6,"(125, 0, 150)","(625, 0, 50)"
7,7,"(375, 0, 150)","(625, 0, 150)"
8,8,"(125, 0, 200)","(625, 0, 50)"
9,9,"(375, 0, 100)","(375, 0, 150)"
10,10,"(125, 0, 0)","(625, 0, 200)"
11,11,"(625, 0, 50)","(375, 0, 50)"
12,12,"(375, 0, 50)","(625, 0, 200)"
13,13,"(375, 0, 150)","(625, 0, 100)"
14,14,"(625, 0, 0)","(375, 0, 200)"
15,15,"(625, 0, 200)","(375, 0, 150)"
16,16,"(625, 0, 200)","(625, 0, 0)"
17,17,"(125, 0, 150)","(625, 0, 150)"
18,18,"(375, 0, 100)","(375, 0, 50)"
19,19,"(625, 0, 150)","(625, 0, 0)"
20,20,"(375, 0, 100)","(625, 0, 150)"
21,21,"(375, 0, 100)","(375, 0, 0)"
22,22,"(125, 0, 200)","(625, 0, 100)"
23,23,"(125, 0, 200)","(125, 0, 100)"
24,24,"(375, 0, 0)","(625, 0, 200)"
25,25,"(375, 0, 0)","(375, 0, 200)"
26,26,"(625, 0, 150)","(125, 0, 100)"
27,27,"(125, 0, 0)","(375, 0, 150)"
28,28,"(625, 0, 0)","(625, 0, 50)"
29,29,"(375, 0, 0)","(125, 0, 0)"
30,30,"(375, 0, 100)","(625, 0, 150)"
31,31,"(625, 0, 200)","(375, 0, 200)"
32,32,"(625, 0, 150)","(125, 0, 100)"
33,33,"(625, 0, 100)","(625, 0, 0)"
34,34,"(125, 0, 50)","(625, 0, 50)"
35,35,"(125, 0, 0)","(125, 0, 150)"
36,36,"(125, 0, 50)","(125, 0, 150)"
37,37,"(375, 0, 100)","(625, 0, 200)"
38,38,"(625, 0, 150)","(125, 0, 200)"
39,39,"(625, 0, 150)","(625, 0, 200)"
40,40,"(625, 0, 0)","(375, 0, 200)"
41,41,"(125, 0, 0)","(375, 0, 100)"
42,42,"(625, 0, 150)","(125, 0, 150)"
43,43,"(125, 0, 100)","(125, 0, 150)"
44,44,"(625, 0, 0)","(125, 0, 200)"
45,45,"(375, 0, 50)","(125, 0, 150)"
46,46,"(125, 0, 0)","(625, 0, 150)"
47,47,"(625, 0, 0)","(375, 0, 100)"
48,48,"(125, 0, 150)","(125, 0, 100)"
49,49,"(625, 0, 150)","(375, 0, 150)"
