Truck_id,Route_id,Pick_station,Drop_station
0,0,"(375, 0, 200)","(625, 0, 150)"
1,1,"(625, 0, 150)","(375, 0, 50)"
2,2,"(125, 0, 100)","(625, 0, 100)"
3,3,"(625, 0, 200)","(625, 0, 50)"
4,4,"(625, 0, 200)","(125, 0, 150)"
5,5,"(125, 0, 50)","(125, 0, 150)"
6,6,"(375, 0, 150)","(625, 0, 100)"
7,7,"(375, 0, 0)","(625, 0, 150)"
8,8,"(625, 0, 200)","(375, 0, 50)"
9,9,"(375, 0, 0)","(375, 0, 200)"
10,10,"(125, 0, 150)","(375, 0, 200)"
11,11,"(125, 0, 200)","(125, 0, 50)"
12,12,"(625, 0, 150)","(125, 0, 150)"
13,13,"(625, 0, 200)","(625, 0, 50)"
14,14,"(375, 0, 100)","(625, 0, 0)"
15,15,"(125, 0, 150)","(625, 0, 150)"
16,16,"(375, 0, 150)","(125, 0, 200)"
17,17,"(625, 0, 200)","(125, 0, 0)"
18,18,"(375, 0, 50)","(625, 0, 0)"
19,19,"(125, 0, 200)","(625, 0, 200)"
20,20,"(625, 0, 150)","(625, 0, 50)"
21,21,"(375, 0, 150)","(125, 0, 200)"
22,22,"(625, 0, 200)","(375, 0, 200)"
23,23,"(125, 0, 200)","(625, 0, 50)"
24,24,"(125, 0, 0)","(625, 0, 150)"
25,25,"(375, 0, 50)","(125, 0, 150)"
26,26,"(125, 0, 0)","(375, 0, 100)"
27,27,"(625, 0, 50)","(375, 0, 50)"
28,28,"(125, 0, 150)","(375, 0, 150)"
29,29,"(125, 0, 0)","(375, 0, 0)"
30,30,"(625, 0, 50)","(125, 0, 200)"
31,31,"(125, 0, 50)","(625, 0, 0)"
32,32,"(125, 0, 100)","(375, 0, 200)"
33,33,"(125, 0, 0)","(625, 0, 100)"
34,34,"(375, 0, 150)","(625, 0, 50)"
35,35,"(125, 0, 0)","(625, 0, 150)"
36,36,"(625, 0, 100)","(125, 0, 100)"
37,37,"(125, 0, 0)","(625, 0, 150)"
38,38,"(625, 0, 50)","(625, 0, 150)"
39,39,"(625, 0, 0)","(625, 0, 200)"
40,40,"(625, 0, 150)","(125, 0, 50)"
41,41,"(125, 0, 0)","(375, 0, 150)"
42,42,"(375, 0, 150)","(375, 0, 100)"
43,43,"(125, 0, 200)","(625, 0, 50)"
44,44,"(125, 0, 0)","(375, 0, 200)"
45,45,"(625, 0, 50)","(375, 0, 50)"
46,46,"(125, 0, 200)","(125, 0, 100)"
47,47,"(375, 0, 150)","(375, 0, 100)"
48,48,"(125, 0, 0)","(625, 0, 200)"
49,49,"(625, 0, 150)","(125, 0, 50)"
50,50,"(375, 0, 100)","(375, 0, 50)"
51,51,"(375, 0, 50)","(375, 0, 100)"
52,52,"(375, 0, 0)","(375, 0, 100)"
53,53,"(625, 0, 0)","(125, 0, 50)"
54,54,"(125, 0, 200)","(125, 0, 50)"
55,55,"(625, 0, 50)","(375, 0, 0)"
56,56,"(375, 0, 200)","(375, 0, 50)"
57,57,"(125, 0, 0)","(125, 0, 100)"
58,58,"(625, 0, 100)","(125, 0, 150)"
59,59,"(125, 0, 150)","(125, 0, 50)"
60,60,"(625, 0, 0)","(625, 0, 150)"
61,61,"(375, 0, 150)","(375, 0, 0)"
62,62,"(375, 0, 0)","(125, 0, 100)"
63,63,"(375, 0, 200)","(375, 0, 100)"
64,64,"(125, 0, 0)","(375, 0, 0)"
65,65,"(375, 0, 100)","(625, 0, 0)"
66,66,"(125, 0, 200)","(625, 0, 50)"
67,67,"(625, 0, 50)","(375, 0, 200)"
68,68,"(125, 0, 200)","(375, 0, 200)"
69,69,"(625, 0, 150)","(125, 0, 100)"
