Truck_id,Route_id,Pick_station,Drop_station
0,0,"(125, 0, 200)","(625, 0, 50)"
1,1,"(375, 0, 200)","(125, 0, 150)"
2,2,"(625, 0, 200)","(625, 0, 100)"
3,3,"(375, 0, 200)","(375, 0, 150)"
4,4,"(375, 0, 200)","(625, 0, 150)"
5,5,"(375, 0, 50)","(625, 0, 200)"
6,6,"(375, 0, 150)","(125, 0, 200)"
7,7,"(125, 0, 50)","(375, 0, 200)"
8,8,"(125, 0, 200)","(125, 0, 0)"
9,9,"(625, 0, 200)","(625, 0, 0)"
10,10,"(625, 0, 200)","(625, 0, 50)"
11,11,"(375, 0, 200)","(375, 0, 150)"
12,12,"(625, 0, 50)","(125, 0, 200)"
13,13,"(125, 0, 100)","(125, 0, 200)"
14,14,"(125, 0, 200)","(375, 0, 100)"
15,15,"(375, 0, 200)","(125, 0, 100)"
16,16,"(125, 0, 50)","(375, 0, 200)"
17,17,"(375, 0, 50)","(125, 0, 200)"
18,18,"(625, 0, 150)","(625, 0, 200)"
19,19,"(125, 0, 150)","(625, 0, 200)"
20,20,"(375, 0, 150)","(625, 0, 200)"
21,21,"(375, 0, 200)","(125, 0, 0)"
22,22,"(125, 0, 200)","(625, 0, 100)"
23,23,"(625, 0, 100)","(625, 0, 200)"
24,24,"(375, 0, 0)","(625, 0, 200)"
25,25,"(625, 0, 200)","(625, 0, 50)"
26,26,"(375, 0, 200)","(375, 0, 50)"
27,27,"(125, 0, 200)","(375, 0, 100)"
28,28,"(625, 0, 200)","(625, 0, 0)"
29,29,"(125, 0, 100)","(125, 0, 200)"
30,30,"(625, 0, 100)","(625, 0, 200)"
31,31,"(625, 0, 150)","(375, 0, 200)"
32,32,"(125, 0, 200)","(125, 0, 0)"
33,33,"(375, 0, 100)","(625, 0, 200)"
34,34,"(125, 0, 50)","(375, 0, 200)"
35,35,"(375, 0, 150)","(375, 0, 200)"
36,36,"(125, 0, 200)","(625, 0, 0)"
37,37,"(625, 0, 50)","(625, 0, 200)"
38,38,"(125, 0, 150)","(625, 0, 200)"
39,39,"(125, 0, 0)","(125, 0, 200)"
40,40,"(375, 0, 0)","(125, 0, 200)"
41,41,"(625, 0, 0)","(125, 0, 200)"
42,42,"(125, 0, 100)","(125, 0, 200)"
43,43,"(625, 0, 200)","(625, 0, 150)"
44,44,"(375, 0, 200)","(375, 0, 0)"
45,45,"(375, 0, 150)","(625, 0, 200)"
46,46,"(125, 0, 0)","(125, 0, 200)"
47,47,"(625, 0, 100)","(125, 0, 200)"
48,48,"(625, 0, 150)","(125, 0, 200)"
49,49,"(375, 0, 50)","(625, 0, 200)"
50,50,"(375, 0, 200)","(375, 0, 0)"
51,51,"(625, 0, 200)","(375, 0, 100)"
52,52,"(625, 0, 200)","(375, 0, 100)"
53,53,"(125, 0, 200)","(125, 0, 150)"
54,54,"(125, 0, 200)","(125, 0, 50)"
55,55,"(625, 0, 200)","(375, 0, 50)"
56,56,"(375, 0, 200)","(375, 0, 0)"
57,57,"(625, 0, 200)","(375, 0, 100)"
58,58,"(125, 0, 100)","(625, 0, 200)"
59,59,"(125, 0, 150)","(375, 0, 200)"
60,60,"(125, 0, 150)","(375, 0, 200)"
61,61,"(125, 0, 100)","(375, 0, 200)"
62,62,"(625, 0, 50)","(375, 0, 200)"
63,63,"(125, 0, 50)","(375, 0, 200)"
64,64,"(625, 0, 0)","(375, 0, 200)"
65,65,"(625, 0, 150)","(375, 0, 200)"
66,66,"(125, 0, 200)","(625, 0, 0)"
67,67,"(375, 0, 200)","(125, 0, 50)"
68,68,"(625, 0, 200)","(625, 0, 100)"
69,69,"(125, 0, 0)","(125, 0, 200)"
