Truck_id,Route_id,Pick_station,Drop_station
0,0,"(625, 0, 200)","(375, 0, 0)"
1,1,"(375, 0, 100)","(125, 0, 200)"
2,2,"(375, 0, 200)","(625, 0, 0)"
3,3,"(125, 0, 0)","(625, 0, 200)"
4,4,"(625, 0, 100)","(125, 0, 200)"
5,5,"(625, 0, 150)","(375, 0, 200)"
6,6,"(125, 0, 200)","(375, 0, 50)"
7,7,"(125, 0, 200)","(125, 0, 50)"
8,8,"(125, 0, 150)","(625, 0, 200)"
9,9,"(125, 0, 150)","(125, 0, 200)"
10,10,"(625, 0, 200)","(375, 0, 0)"
11,11,"(125, 0, 100)","(625, 0, 200)"
12,12,"(375, 0, 150)","(625, 0, 200)"
13,13,"(375, 0, 200)","(625, 0, 50)"
14,14,"(375, 0, 100)","(375, 0, 200)"
15,15,"(625, 0, 200)","(375, 0, 50)"
16,16,"(375, 0, 200)","(625, 0, 100)"
17,17,"(375, 0, 200)","(625, 0, 0)"
18,18,"(125, 0, 0)","(125, 0, 200)"
19,19,"(375, 0, 150)","(375, 0, 200)"
