Truck_id,Route_id,Pick_station,Drop_station
0,0,"(125, 0, 200)","(375, 0, 0)"
1,1,"(625, 0, 100)","(625, 0, 200)"
2,2,"(125, 0, 100)","(375, 0, 200)"
3,3,"(625, 0, 0)","(625, 0, 200)"
4,4,"(375, 0, 200)","(625, 0, 50)"
5,5,"(375, 0, 200)","(375, 0, 150)"
6,6,"(375, 0, 50)","(125, 0, 200)"
7,7,"(125, 0, 200)","(125, 0, 0)"
8,8,"(375, 0, 200)","(125, 0, 150)"
9,9,"(125, 0, 200)","(125, 0, 100)"
10,10,"(375, 0, 150)","(625, 0, 200)"
11,11,"(375, 0, 200)","(125, 0, 50)"
12,12,"(625, 0, 200)","(375, 0, 100)"
13,13,"(125, 0, 200)","(625, 0, 150)"
14,14,"(625, 0, 150)","(625, 0, 200)"
15,15,"(125, 0, 200)","(625, 0, 150)"
16,16,"(125, 0, 50)","(375, 0, 200)"
17,17,"(625, 0, 0)","(125, 0, 200)"
18,18,"(375, 0, 100)","(625, 0, 200)"
19,19,"(125, 0, 200)","(375, 0, 0)"
20,20,"(625, 0, 100)","(625, 0, 200)"
21,21,"(375, 0, 50)","(625, 0, 200)"
22,22,"(625, 0, 50)","(625, 0, 200)"
23,23,"(375, 0, 200)","(125, 0, 150)"
24,24,"(375, 0, 200)","(125, 0, 0)"
