Truck_id,Route_id,Pick_station,Drop_station
0,0,"(125, 0, 200)","(625, 0, 100)"
1,1,"(375, 0, 200)","(125, 0, 0)"
2,2,"(375, 0, 200)","(625, 0, 0)"
3,3,"(625, 0, 200)","(125, 0, 100)"
4,4,"(625, 0, 0)","(625, 0, 200)"
5,5,"(125, 0, 200)","(625, 0, 50)"
6,6,"(125, 0, 50)","(625, 0, 200)"
7,7,"(625, 0, 200)","(125, 0, 150)"
8,8,"(375, 0, 200)","(375, 0, 50)"
9,9,"(125, 0, 150)","(625, 0, 200)"
10,10,"(375, 0, 50)","(625, 0, 200)"
11,11,"(375, 0, 100)","(375, 0, 200)"
12,12,"(125, 0, 100)","(125, 0, 200)"
13,13,"(625, 0, 200)","(625, 0, 0)"
14,14,"(375, 0, 200)","(375, 0, 0)"
15,15,"(625, 0, 200)","(375, 0, 0)"
16,16,"(625, 0, 50)","(125, 0, 200)"
17,17,"(125, 0, 200)","(125, 0, 0)"
18,18,"(125, 0, 150)","(125, 0, 200)"
19,19,"(125, 0, 200)","(375, 0, 150)"
20,20,"(375, 0, 200)","(375, 0, 100)"
21,21,"(375, 0, 200)","(375, 0, 150)"
22,22,"(625, 0, 100)","(125, 0, 200)"
23,23,"(375, 0, 200)","(625, 0, 150)"
24,24,"(125, 0, 50)","(625, 0, 200)"
25,25,"(375, 0, 200)","(625, 0, 150)"
26,26,"(375, 0, 50)","(375, 0, 200)"
27,27,"(625, 0, 200)","(125, 0, 0)"
28,28,"(125, 0, 200)","(625, 0, 150)"
29,29,"(375, 0, 150)","(125, 0, 200)"
