Truck_id,Route_id,Pick_station,Drop_station
0,0,"(625, 0, 200)","(375, 0, 50)"
1,1,"(375, 0, 100)","(625, 0, 200)"
2,2,"(625, 0, 200)","(625, 0, 0)"
3,3,"(375, 0, 200)","(625, 0, 50)"
4,4,"(625, 0, 50)","(375, 0, 200)"
5,5,"(125, 0, 50)","(375, 0, 200)"
6,6,"(625, 0, 100)","(125, 0, 200)"
7,7,"(125, 0, 200)","(625, 0, 100)"
8,8,"(625, 0, 150)","(375, 0, 200)"
9,9,"(375, 0, 50)","(375, 0, 200)"
10,10,"(375, 0, 200)","(375, 0, 0)"
11,11,"(375, 0, 150)","(125, 0, 200)"
12,12,"(625, 0, 200)","(375, 0, 150)"
13,13,"(125, 0, 200)","(375, 0, 100)"
14,14,"(375, 0, 200)","(625, 0, 50)"
15,15,"(375, 0, 200)","(125, 0, 150)"
16,16,"(625, 0, 150)","(125, 0, 200)"
17,17,"(625, 0, 200)","(625, 0, 0)"
18,18,"(125, 0, 200)","(125, 0, 50)"
19,19,"(625, 0, 200)","(125, 0, 100)"
20,20,"(625, 0, 200)","(375, 0, 0)"
21,21,"(125, 0, 200)","(125, 0, 0)"
22,22,"(625, 0, 200)","(125, 0, 100)"
23,23,"(375, 0, 200)","(125, 0, 0)"
24,24,"(375, 0, 200)","(375, 0, 0)"
25,25,"(625, 0, 200)","(125, 0, 50)"
26,26,"(125, 0, 0)","(125, 0, 200)"
27,27,"(375, 0, 150)","(125, 0, 200)"
28,28,"(125, 0, 150)","(125, 0, 200)"
29,29,"(625, 0, 200)","(625, 0, 100)"
30,30,"(125, 0, 150)","(625, 0, 200)"
31,31,"(375, 0, 50)","(375, 0, 200)"
32,32,"(625, 0, 0)","(125, 0, 200)"
33,33,"(375, 0, 100)","(125, 0, 200)"
34,34,"(375, 0, 200)","(125, 0, 100)"
