Truck_id,Route_id,Pick_station,Drop_station
0,0,"(125, 0, 200)","(375, 0, 150)"
1,1,"(125, 0, 150)","(125, 0, 200)"
2,2,"(125, 0, 150)","(125, 0, 200)"
3,3,"(375, 0, 200)","(625, 0, 150)"
4,4,"(375, 0, 200)","(625, 0, 50)"
5,5,"(625, 0, 0)","(125, 0, 200)"
6,6,"(375, 0, 100)","(625, 0, 200)"
7,7,"(125, 0, 200)","(125, 0, 50)"
8,8,"(625, 0, 100)","(625, 0, 200)"
9,9,"(625, 0, 200)","(125, 0, 100)"
10,10,"(375, 0, 0)","(125, 0, 200)"
11,11,"(375, 0, 50)","(625, 0, 200)"
12,12,"(625, 0, 200)","(125, 0, 50)"
13,13,"(625, 0, 200)","(625, 0, 0)"
14,14,"(125, 0, 0)","(125, 0, 200)"
15,15,"(375, 0, 200)","(125, 0, 0)"
16,16,"(625, 0, 200)","(375, 0, 150)"
17,17,"(625, 0, 200)","(625, 0, 100)"
18,18,"(625, 0, 200)","(375, 0, 0)"
19,19,"(125, 0, 100)","(625, 0, 200)"
20,20,"(375, 0, 200)","(625, 0, 150)"
21,21,"(125, 0, 50)","(375, 0, 200)"
22,22,"(625, 0, 0)","(375, 0, 200)"
23,23,"(375, 0, 200)","(625, 0, 50)"
24,24,"(375, 0, 200)","(625, 0, 50)"
25,25,"(625, 0, 150)","(375, 0, 200)"
26,26,"(625, 0, 200)","(375, 0, 50)"
27,27,"(125, 0, 150)","(125, 0, 200)"
28,28,"(125, 0, 0)","(375, 0, 200)"
29,29,"(375, 0, 100)","(375, 0, 200)"
30,30,"(375, 0, 200)","(375, 0, 0)"
31,31,"(125, 0, 150)","(375, 0, 200)"
32,32,"(375, 0, 0)","(125, 0, 200)"
33,33,"(625, 0, 200)","(375, 0, 150)"
34,34,"(375, 0, 150)","(625, 0, 200)"
35,35,"(625, 0, 50)","(125, 0, 200)"
36,36,"(375, 0, 50)","(625, 0, 200)"
37,37,"(625, 0, 100)","(125, 0, 200)"
38,38,"(625, 0, 150)","(625, 0, 200)"
39,39,"(375, 0, 100)","(375, 0, 200)"
40,40,"(375, 0, 200)","(375, 0, 150)"
41,41,"(125, 0, 50)","(125, 0, 200)"
42,42,"(125, 0, 0)","(375, 0, 200)"
43,43,"(125, 0, 100)","(125, 0, 200)"
44,44,"(375, 0, 100)","(375, 0, 200)"
45,45,"(125, 0, 200)","(375, 0, 50)"
46,46,"(125, 0, 150)","(125, 0, 200)"
47,47,"(625, 0, 200)","(125, 0, 100)"
48,48,"(625, 0, 100)","(125, 0, 200)"
49,49,"(625, 0, 200)","(625, 0, 0)"
