Truck_id,Route_id,Pick_station,Drop_station
0,0,"(625, 0, 200)","(125, 0, 150)"
1,1,"(125, 0, 100)","(625, 0, 200)"
2,2,"(375, 0, 200)","(625, 0, 100)"
3,3,"(375, 0, 200)","(375, 0, 0)"
4,4,"(125, 0, 200)","(625, 0, 150)"
5,5,"(125, 0, 50)","(375, 0, 200)"
6,6,"(125, 0, 200)","(375, 0, 50)"
7,7,"(375, 0, 100)","(625, 0, 200)"
8,8,"(625, 0, 50)","(625, 0, 200)"
9,9,"(125, 0, 0)","(375, 0, 200)"
10,10,"(625, 0, 100)","(125, 0, 200)"
11,11,"(625, 0, 200)","(625, 0, 0)"
12,12,"(125, 0, 150)","(375, 0, 200)"
13,13,"(375, 0, 50)","(375, 0, 200)"
14,14,"(125, 0, 100)","(625, 0, 200)"
15,15,"(375, 0, 150)","(375, 0, 200)"
16,16,"(375, 0, 100)","(375, 0, 200)"
17,17,"(625, 0, 0)","(625, 0, 200)"
18,18,"(125, 0, 200)","(125, 0, 50)"
19,19,"(125, 0, 200)","(125, 0, 0)"
20,20,"(125, 0, 200)","(375, 0, 150)"
21,21,"(125, 0, 200)","(375, 0, 150)"
22,22,"(375, 0, 200)","(375, 0, 0)"
23,23,"(125, 0, 200)","(625, 0, 50)"
24,24,"(625, 0, 200)","(625, 0, 150)"
