Truck_id,Route_id,Pick_station,Drop_station
0,0,"(125, 0, 200)","(625, 0, 150)"
1,1,"(375, 0, 200)","(375, 0, 50)"
2,2,"(125, 0, 200)","(125, 0, 100)"
3,3,"(625, 0, 150)","(625, 0, 200)"
4,4,"(375, 0, 200)","(375, 0, 100)"
5,5,"(375, 0, 50)","(625, 0, 200)"
6,6,"(625, 0, 50)","(625, 0, 200)"
7,7,"(125, 0, 0)","(125, 0, 200)"
8,8,"(125, 0, 0)","(125, 0, 200)"
9,9,"(625, 0, 200)","(125, 0, 100)"
10,10,"(375, 0, 0)","(625, 0, 200)"
11,11,"(625, 0, 100)","(375, 0, 200)"
12,12,"(125, 0, 200)","(125, 0, 50)"
13,13,"(625, 0, 200)","(375, 0, 0)"
14,14,"(625, 0, 0)","(125, 0, 200)"
15,15,"(125, 0, 0)","(625, 0, 200)"
16,16,"(375, 0, 200)","(375, 0, 150)"
17,17,"(625, 0, 100)","(125, 0, 200)"
18,18,"(625, 0, 200)","(375, 0, 150)"
19,19,"(125, 0, 200)","(125, 0, 100)"
20,20,"(625, 0, 150)","(625, 0, 200)"
21,21,"(125, 0, 150)","(625, 0, 200)"
22,22,"(125, 0, 50)","(625, 0, 200)"
23,23,"(125, 0, 200)","(375, 0, 100)"
24,24,"(375, 0, 200)","(625, 0, 50)"
25,25,"(375, 0, 150)","(125, 0, 200)"
26,26,"(375, 0, 50)","(125, 0, 200)"
27,27,"(375, 0, 0)","(375, 0, 200)"
28,28,"(625, 0, 0)","(125, 0, 200)"
29,29,"(625, 0, 200)","(125, 0, 50)"
30,30,"(625, 0, 0)","(375, 0, 200)"
31,31,"(375, 0, 200)","(125, 0, 150)"
32,32,"(375, 0, 200)","(375, 0, 50)"
33,33,"(375, 0, 200)","(625, 0, 100)"
34,34,"(125, 0, 50)","(375, 0, 200)"
35,35,"(375, 0, 0)","(375, 0, 200)"
36,36,"(375, 0, 100)","(125, 0, 200)"
37,37,"(125, 0, 100)","(375, 0, 200)"
38,38,"(625, 0, 100)","(125, 0, 200)"
39,39,"(625, 0, 200)","(125, 0, 150)"
40,40,"(625, 0, 50)","(125, 0, 200)"
41,41,"(375, 0, 200)","(375, 0, 100)"
42,42,"(625, 0, 150)","(625, 0, 200)"
43,43,"(125, 0, 0)","(625, 0, 200)"
44,44,"(125, 0, 150)","(375, 0, 200)"
