Truck_id,Route_id,Pick_station,Drop_station
0,0,"(625, 0, 200)","(125, 0, 0)"
1,1,"(375, 0, 150)","(375, 0, 200)"
2,2,"(375, 0, 200)","(125, 0, 50)"
3,3,"(375, 0, 100)","(375, 0, 200)"
4,4,"(125, 0, 200)","(375, 0, 50)"
5,5,"(625, 0, 200)","(375, 0, 50)"
6,6,"(625, 0, 0)","(125, 0, 200)"
7,7,"(625, 0, 200)","(125, 0, 150)"
8,8,"(125, 0, 200)","(125, 0, 0)"
9,9,"(625, 0, 200)","(625, 0, 0)"
10,10,"(125, 0, 200)","(125, 0, 0)"
11,11,"(625, 0, 100)","(375, 0, 200)"
12,12,"(125, 0, 200)","(125, 0, 100)"
13,13,"(625, 0, 200)","(625, 0, 150)"
14,14,"(375, 0, 0)","(625, 0, 200)"
15,15,"(125, 0, 150)","(625, 0, 200)"
16,16,"(375, 0, 200)","(375, 0, 100)"
17,17,"(625, 0, 200)","(625, 0, 100)"
18,18,"(375, 0, 200)","(375, 0, 150)"
19,19,"(625, 0, 50)","(375, 0, 200)"
20,20,"(375, 0, 100)","(625, 0, 200)"
21,21,"(625, 0, 200)","(625, 0, 50)"
22,22,"(125, 0, 200)","(125, 0, 50)"
23,23,"(625, 0, 200)","(125, 0, 0)"
24,24,"(375, 0, 0)","(125, 0, 200)"
25,25,"(625, 0, 100)","(375, 0, 200)"
26,26,"(625, 0, 100)","(625, 0, 200)"
27,27,"(125, 0, 200)","(125, 0, 100)"
28,28,"(625, 0, 150)","(375, 0, 200)"
29,29,"(625, 0, 0)","(125, 0, 200)"
30,30,"(625, 0, 0)","(125, 0, 200)"
31,31,"(375, 0, 0)","(375, 0, 200)"
32,32,"(625, 0, 200)","(375, 0, 0)"
33,33,"(625, 0, 200)","(125, 0, 50)"
34,34,"(375, 0, 200)","(125, 0, 100)"
35,35,"(375, 0, 200)","(625, 0, 150)"
36,36,"(625, 0, 200)","(375, 0, 50)"
37,37,"(625, 0, 50)","(375, 0, 200)"
38,38,"(375, 0, 200)","(125, 0, 0)"
39,39,"(375, 0, 150)","(375, 0, 200)"
40,40,"(125, 0, 200)","(125, 0, 50)"
41,41,"(125, 0, 200)","(125, 0, 150)"
42,42,"(125, 0, 200)","(625, 0, 150)"
43,43,"(625, 0, 150)","(125, 0, 200)"
44,44,"(625, 0, 100)","(125, 0, 200)"
45,45,"(125, 0, 200)","(625, 0, 50)"
46,46,"(625, 0, 200)","(625, 0, 0)"
47,47,"(375, 0, 200)","(375, 0, 150)"
48,48,"(625, 0, 200)","(125, 0, 100)"
49,49,"(375, 0, 200)","(375, 0, 50)"
50,50,"(125, 0, 150)","(625, 0, 200)"
51,51,"(125, 0, 200)","(625, 0, 50)"
52,52,"(625, 0, 200)","(125, 0, 100)"
53,53,"(375, 0, 150)","(375, 0, 200)"
54,54,"(375, 0, 100)","(125, 0, 200)"
